actor_2_name,actor_2_name,proportion
Frank Gerrish,1,0.026624068157614485
Frank Grillo,3,0.07987220447284345
Frank Langella,4,0.10649627263045794
Frank Vincent,1,0.026624068157614485
Frank Welker,5,0.13312034078807242
Frank Whaley,1,0.026624068157614485
Frankie Muniz,4,0.10649627263045794
François Berléand,1,0.026624068157614485
Fred Armisen,1,0.026624068157614485
Fred Gwynne,1,0.026624068157614485
Fred Melamed,1,0.026624068157614485
Fred Rogers,1,0.026624068157614485
Fred Ward,2,0.05324813631522897
Fred Willard,7,0.1863684771033014
Freddy Rodríguez,3,0.07987220447284345
Frederic Forrest,1,0.026624068157614485
G.J. Echternkamp,1,0.026624068157614485
Gabourey Sidibe,4,0.10649627263045794
Gabriel Beristain,1,0.026624068157614485
Gabriel Damon,1,0.026624068157614485
Gabriel Thomson,1,0.026624068157614485
Gabrielle Carteris,1,0.026624068157614485
Gaby Hoffmann,1,0.026624068157614485
Gael Le Cornec,1,0.026624068157614485
Garry Shandling,1,0.026624068157614485
Gary Cole,5,0.13312034078807242
Gary Lewis,1,0.026624068157614485
Gary Lockwood,1,0.026624068157614485
Gary Oldman,6,0.1597444089456869
Gastón Pauls,1,0.026624068157614485
Gedde Watanabe,3,0.07987220447284345
Gena Rowlands,1,0.026624068157614485
Geoff Stults,2,0.05324813631522897
Geoffrey Arend,2,0.05324813631522897
Geoffrey Holder,1,0.026624068157614485
Geoffrey Palmer,1,0.026624068157614485
George C. Scott,1,0.026624068157614485
George Carlin,3,0.07987220447284345
George Chakiris,1,0.026624068157614485
George Hamilton,1,0.026624068157614485
George Harris,1,0.026624068157614485
George Lazenby,1,0.026624068157614485
George Reeves,1,0.026624068157614485
George T. Odom,1,0.026624068157614485
George W. Bush,1,0.026624068157614485
George Wendt,1,0.026624068157614485
Georgina Cates,1,0.026624068157614485
Georgina Reilly,1,0.026624068157614485
Gerald McRaney,1,0.026624068157614485
Geraldine Chaplin,2,0.05324813631522897
Geraldine McEwan,1,0.026624068157614485
Gerard Butler,3,0.07987220447284345
Gerry Becker,1,0.026624068157614485
Gert Fröbe,1,0.026624068157614485
Gian Maria Volontè,1,0.026624068157614485
Giancarlo Giannini,1,0.026624068157614485
Gilbert Gottfried,1,0.026624068157614485
Gillian Jacobs,3,0.07987220447284345
Gina Holden,2,0.05324813631522897
Gina McKee,1,0.026624068157614485
Gina Montana,1,0.026624068157614485
Giovanna Mezzogiorno,1,0.026624068157614485
Glenn Morshower,2,0.05324813631522897
Gloria Sandoval,1,0.026624068157614485
Glynis Johns,1,0.026624068157614485
Goran Visnjic,1,0.026624068157614485
Grant Heslov,1,0.026624068157614485
Greg Nicotero,1,0.026624068157614485
Gregg Henry,2,0.05324813631522897
Gregory Itzin,1,0.026624068157614485
Gregory Smith,1,0.026624068157614485
Greta Gerwig,2,0.05324813631522897
Gretchen Palmer,1,0.026624068157614485
Guang Li,1,0.026624068157614485
Gus Van Sant,1,0.026624068157614485
Gustav Fröhlich,1,0.026624068157614485
Hal Holbrook,5,0.13312034078807242
Haley Joel Osment,3,0.07987220447284345
Hana Mae Lee,1,0.026624068157614485
Hans Weingartner,1,0.026624068157614485
Harland Williams,3,0.07987220447284345
Harold Perrineau,5,0.13312034078807242
Harold Ramis,1,0.026624068157614485
Harriet Walter,1,0.026624068157614485
Harrison Ford,1,0.026624068157614485
Harry Carey Jr.,1,0.026624068157614485
Harry Connick Jr.,4,0.10649627263045794
Harry Lennix,1,0.026624068157614485
Harvey Fierstein,1,0.026624068157614485
Harvey Korman,1,0.026624068157614485
Harvey Weinstein,1,0.026624068157614485
Hayden Christensen,3,0.07987220447284345
Hayley Atwell,2,0.05324813631522897
Hayley Kiyoko,1,0.026624068157614485
Heath Ledger,5,0.13312034078807242
Heather Langenkamp,2,0.05324813631522897
Heather Matarazzo,1,0.026624068157614485
Heather Morris,2,0.05324813631522897
Heather O'Rourke,1,0.026624068157614485
Hector Elizondo,3,0.07987220447284345
Helen McCrory,2,0.05324813631522897
Henry Czerny,2,0.05324813631522897
Henry Rollins,1,0.026624068157614485
Henry Thomas,1,0.026624068157614485
Herman Koto,1,0.026624068157614485
Hervé Villechaize,1,0.026624068157614485
Hiam Abbass,1,0.026624068157614485
Hill Harper,1,0.026624068157614485
Hitoshi Matsumoto,1,0.026624068157614485
Hoke Howell,1,0.026624068157614485
Holly Hunter,4,0.10649627263045794
Holly Valance,2,0.05324813631522897
Holt McCallany,3,0.07987220447284345
Hope Davis,2,0.05324813631522897
Howard Keel,1,0.026624068157614485
Howard Morris,1,0.026624068157614485
Hugh Jackman,2,0.05324813631522897
Hunter Parrish,3,0.07987220447284345
Hutch Dano,1,0.026624068157614485
Hye-kyo Song,1,0.026624068157614485
Ian Gomez,1,0.026624068157614485
Ian Hart,1,0.026624068157614485
Ian McDiarmid,1,0.026624068157614485
Ian Mune,1,0.026624068157614485
Iben Hjejle,1,0.026624068157614485
Ike Barinholtz,1,0.026624068157614485
Illeana Douglas,1,0.026624068157614485
Imelda Staunton,2,0.05324813631522897
Indira Varma,1,0.026624068157614485
Ingrid Bolsø Berdal,1,0.026624068157614485
Ioan Gruffudd,2,0.05324813631522897
Irene Bedard,1,0.026624068157614485
Irene Papas,1,0.026624068157614485
Isabella Rossellini,1,0.026624068157614485
Isabelle Huppert,2,0.05324813631522897
Isabelle Nanty,1,0.026624068157614485
Isaiah Washington,1,0.026624068157614485
Ivan Barnev,1,0.026624068157614485
Ivana Milicevic,3,0.07987220447284345
Iván Kamarás,1,0.026624068157614485
J.B. Smoove,1,0.026624068157614485
J.D. Evermore,1,0.026624068157614485
J.T. Walsh,2,0.05324813631522897
Jack Lord,1,0.026624068157614485
Jack McBrayer,1,0.026624068157614485
Jack McGee,1,0.026624068157614485
Jack O'Connell,4,0.10649627263045794
Jack Palance,2,0.05324813631522897
Jack Plotnick,1,0.026624068157614485
Jack Warden,1,0.026624068157614485
Jacki Weaver,1,0.026624068157614485
Jackson Nicoll,1,0.026624068157614485
Jacob Tremblay,1,0.026624068157614485
Jacob Vargas,3,0.07987220447284345
Jacqueline Bisset,1,0.026624068157614485
Jacqueline MacInnes Wood,1,0.026624068157614485
Jacques Gamblin,1,0.026624068157614485
Jacques Perrin,1,0.026624068157614485
Jada Pinkett Smith,7,0.1863684771033014
Jaime King,4,0.10649627263045794
Jake Busey,3,0.07987220447284345
Jake Gyllenhaal,5,0.13312034078807242
Jake Ryan,1,0.026624068157614485
Jake Sandvig,1,0.026624068157614485
Jake Weber,2,0.05324813631522897
Jaleel White,1,0.026624068157614485
Jamel Debbouze,1,0.026624068157614485
James Badge Dale,1,0.026624068157614485
James Brolin,1,0.026624068157614485
James Burnett,1,0.026624068157614485
James Coburn,3,0.07987220447284345
James D'Arcy,1,0.026624068157614485
James Fleet,1,0.026624068157614485
James Frain,6,0.1597444089456869
James Franco,11,0.2928647497337593
James Gunn,1,0.026624068157614485
James Mason,1,0.026624068157614485
James Pickens Jr.,2,0.05324813631522897
James Ransone,3,0.07987220447284345
James Wolk,1,0.026624068157614485
Jamey Sheridan,1,0.026624068157614485
Jamie Kennedy,1,0.026624068157614485
Jamie Lee Curtis,3,0.07987220447284345
Jan Cornet,1,0.026624068157614485
Jan Hooks,1,0.026624068157614485
Jane Adams,1,0.026624068157614485
Jane Fonda,1,0.026624068157614485
Jane Krakowski,3,0.07987220447284345
Janeane Garofalo,5,0.13312034078807242
Janet Jackson,1,0.026624068157614485
Janet McTeer,1,0.026624068157614485
Jason Alexander,1,0.026624068157614485
Jason Beghe,1,0.026624068157614485
Jason Cerbone,1,0.026624068157614485
Jason Connery,1,0.026624068157614485
Jason Cope,3,0.07987220447284345
Jason Cottle,1,0.026624068157614485
Jason Flemyng,10,0.26624068157614483
Jason George,1,0.026624068157614485
Jason Lewis,1,0.026624068157614485
Jason London,2,0.05324813631522897
Jason Marsden,1,0.026624068157614485
Jason Mewes,2,0.05324813631522897
Jason Momoa,1,0.026624068157614485
Jason Patric,1,0.026624068157614485
Jason Ritter,1,0.026624068157614485
Jason Robards,1,0.026624068157614485
Jason Scott Lee,2,0.05324813631522897
Jason Tobin,1,0.026624068157614485
Jay Hernandez,6,0.1597444089456869
Jay Mohr,2,0.05324813631522897
Jay O. Sanders,1,0.026624068157614485
Jaymes Butler,1,0.026624068157614485
Jean Simmons,1,0.026624068157614485
Jean Stapleton,1,0.026624068157614485
Jean-Claude Dreyfus,1,0.026624068157614485
Jean-Paul Belmondo,1,0.026624068157614485
Jeanne Tripplehorn,1,0.026624068157614485
Jed Brophy,2,0.05324813631522897
Jeff Anderson,1,0.026624068157614485
Jeff Bridges,6,0.1597444089456869
Jeff Garlin,1,0.026624068157614485
Jeff Kober,2,0.05324813631522897
Jeffrey Combs,1,0.026624068157614485
Jeffrey DeMunn,2,0.05324813631522897
Jeffrey Dover,1,0.026624068157614485
Jeffrey Jones,5,0.13312034078807242
Jeffrey W. Jenkins,1,0.026624068157614485
Jeffrey Weissman,2,0.05324813631522897
Jenette Goldstein,1,0.026624068157614485
Jenifer Lewis,3,0.07987220447284345
Jenna Boyd,2,0.05324813631522897
Jenna Elfman,1,0.026624068157614485
Jennifer Ehle,1,0.026624068157614485
Jennifer Esposito,2,0.05324813631522897
Jennifer Garner,3,0.07987220447284345
Jennifer Hudson,1,0.026624068157614485
Jennifer Jason Leigh,6,0.1597444089456869
Jennifer Saunders,1,0.026624068157614485
Jennifer Westfeldt,1,0.026624068157614485
Jenny Agutter,1,0.026624068157614485
Jenny McCarthy,1,0.026624068157614485
Jeremy Crutchley,1,0.026624068157614485
Jeremy Davies,2,0.05324813631522897
Jeremy Jordan,1,0.026624068157614485
Jeremy Northam,1,0.026624068157614485
Jeremy Renner,3,0.07987220447284345
Jerry Nelson,1,0.026624068157614485
Jerry Stiller,1,0.026624068157614485
Jesper Christensen,1,0.026624068157614485
Jesse Borrego,1,0.026624068157614485
Jesse Garcia,1,0.026624068157614485
Jesse McCartney,1,0.026624068157614485
Jesse Tyler Ferguson,1,0.026624068157614485
Jessica Bowman,1,0.026624068157614485
Jessica Capshaw,1,0.026624068157614485
Jessica Dublin,1,0.026624068157614485
Jessica Lindsey,1,0.026624068157614485
Jessica Simpson,1,0.026624068157614485
Jessica Szohr,1,0.026624068157614485
Jessica Tandy,1,0.026624068157614485
Jet Li,3,0.07987220447284345
Ji-tae Yu,1,0.026624068157614485
Jill Hennessy,1,0.026624068157614485
Jim Belushi,2,0.05324813631522897
Jim Broadbent,7,0.1863684771033014
Jim Carter,1,0.026624068157614485
Jim Gaffigan,1,0.026624068157614485
Jim Parrack,1,0.026624068157614485
Jim Sturgess,3,0.07987220447284345
Jim Varney,1,0.026624068157614485
Jimi Hendrix,1,0.026624068157614485
Jimi Mistry,1,0.026624068157614485
Jimmy Fallon,2,0.05324813631522897
Jimmy Jean-Louis,1,0.026624068157614485
Jimmy Nail,1,0.026624068157614485
Jimmy Shergill,1,0.026624068157614485
Jimmy Smits,2,0.05324813631522897
JoAnna Garcia Swisher,1,0.026624068157614485
Joan Allen,2,0.05324813631522897
Joan Chen,4,0.10649627263045794
Joan Plowright,1,0.026624068157614485
Joanna 'JoJo' Levesque,1,0.026624068157614485
Joaquim de Almeida,1,0.026624068157614485
Jodi Benson,1,0.026624068157614485
Jodi Lyn O'Keefe,1,0.026624068157614485
Jodie Whittaker,1,0.026624068157614485
Joe Bishop,1,0.026624068157614485
Joe Cornish,1,0.026624068157614485
Joe Don Baker,2,0.05324813631522897
Joe E. Brown,1,0.026624068157614485
Joe Howard,1,0.026624068157614485
Joe Lo Truglio,2,0.05324813631522897
Joe Mantegna,2,0.05324813631522897
Joe Morton,4,0.10649627263045794
Joe Pingue,1,0.026624068157614485
Joel David Moore,3,0.07987220447284345
Joel McHale,2,0.05324813631522897
Joely Richardson,2,0.05324813631522897
Joey Lauren Adams,1,0.026624068157614485
Joey Lawrence,1,0.026624068157614485
Johanna Braddy,1,0.026624068157614485
Johanna Mørck,1,0.026624068157614485
John Abraham,1,0.026624068157614485
John Amos,1,0.026624068157614485
John Aylward,1,0.026624068157614485
John D'Leo,1,0.026624068157614485
John Doman,1,0.026624068157614485
John Enos III,1,0.026624068157614485
John Fiedler,1,0.026624068157614485
John Gallagher Jr.,1,0.026624068157614485
John Gielgud,1,0.026624068157614485
John Heard,3,0.07987220447284345
John Larroquette,1,0.026624068157614485
John Lone,1,0.026624068157614485
John Michael Higgins,3,0.07987220447284345
John Neville,1,0.026624068157614485
John Ratzenberger,6,0.1597444089456869
John Savage,2,0.05324813631522897
John Simm,1,0.026624068157614485
John Witherspoon,2,0.05324813631522897
John de Lancie,1,0.026624068157614485
Johnny Lewis,1,0.026624068157614485
Joie Lee,1,0.026624068157614485
Jon Favreau,6,0.1597444089456869
Jon Foster,1,0.026624068157614485
Jon Hamm,4,0.10649627263045794
Jon Heder,2,0.05324813631522897
Jon Lovitz,3,0.07987220447284345
Jon Polito,1,0.026624068157614485
Jon Tenney,2,0.05324813631522897
Jonathan Breck,1,0.026624068157614485
Jonathan Caouette,1,0.026624068157614485
Jonathan Frakes,1,0.026624068157614485
Jonathan Sadowski,1,0.026624068157614485
Jonathan Tucker,1,0.026624068157614485
Jonny Weston,1,0.026624068157614485
Jordan Trovillion,1,0.026624068157614485
Jordana Brewster,1,0.026624068157614485
Jordi Mollà,1,0.026624068157614485
Jorge Salinas,1,0.026624068157614485
Joseph Cotten,1,0.026624068157614485
Joseph Cross,1,0.026624068157614485
Joseph Gilgun,2,0.05324813631522897
Joseph Julian Soria,2,0.05324813631522897
Joseph Sikora,2,0.05324813631522897
Josh Charles,4,0.10649627263045794
Josh Gad,3,0.07987220447284345
Josh Hamilton,2,0.05324813631522897
Josh Hopkins,1,0.026624068157614485
Josh Hutcherson,3,0.07987220447284345
Josh Zuckerman,1,0.026624068157614485
Joshua Leonard,1,0.026624068157614485
Joshua Mikel,1,0.026624068157614485
Joshua Ormond,1,0.026624068157614485
Josie Loren,1,0.026624068157614485
José Ferrer,1,0.026624068157614485
José Wilker,1,0.026624068157614485
Juan Luis Galiardo,1,0.026624068157614485
Judge Reinhold,2,0.05324813631522897
Judy Davis,2,0.05324813631522897
Judy Greer,9,0.23961661341853036
Julia Nickson,1,0.026624068157614485
Julia Ormond,1,0.026624068157614485
Julia Roberts,5,0.13312034078807242
Julia Taylor Ross,1,0.026624068157614485
Julian Glover,1,0.026624068157614485
Julian Richings,3,0.07987220447284345
Juliane Köhler,1,0.026624068157614485
Julie Benz,1,0.026624068157614485
Julie Gonzalo,1,0.026624068157614485
Julie Kavner,1,0.026624068157614485
Julie Walters,2,0.05324813631522897
June Diane Raphael,1,0.026624068157614485
June Squibb,1,0.026624068157614485
Junix Inocian,1,0.026624068157614485
Jurnee Smollett-Bell,2,0.05324813631522897
Justin Chambers,2,0.05324813631522897
Justin Kirk,1,0.026624068157614485
Justin Theroux,1,0.026624068157614485
Justin Timberlake,2,0.05324813631522897
Jürgen Prochnow,1,0.026624068157614485
KaDee Strickland,1,0.026624068157614485
Kabir Bedi,1,0.026624068157614485
Kaitlin Olson,1,0.026624068157614485
Kamil McFadden,1,0.026624068157614485
Kane Hodder,1,0.026624068157614485
Kang-ho Song,1,0.026624068157614485
Karen Allen,3,0.07987220447284345
Karen Mok,1,0.026624068157614485
Karen Pittman,1,0.026624068157614485
Karen Young,1,0.026624068157614485
Kari Wuhrer,1,0.026624068157614485
Karl Malden,1,0.026624068157614485
Kate Burton,3,0.07987220447284345
Kate Dickie,1,0.026624068157614485
Kate McKinnon,2,0.05324813631522897
Kate Upton,1,0.026624068157614485
Kate Walsh,1,0.026624068157614485
Kate Winslet,8,0.21299254526091588
Kate del Castillo,2,0.05324813631522897
Katharine McPhee,1,0.026624068157614485
Katherine Boecher,2,0.05324813631522897
Katherine LaNasa,1,0.026624068157614485
Katherine Parkinson,1,0.026624068157614485
Katherine Waterston,1,0.026624068157614485
Kathleen Kinmont,1,0.026624068157614485
Kathleen Quinlan,1,0.026624068157614485
Kathleen Robertson,1,0.026624068157614485
Kathleen Turner,4,0.10649627263045794
Kathryn Erbe,1,0.026624068157614485
Kathryn Morris,2,0.05324813631522897
Kathy Griffin,1,0.026624068157614485
Kati Outinen,1,0.026624068157614485
Katrina Kaif,1,0.026624068157614485
Katy Mixon,1,0.026624068157614485
Kay Panabaker,1,0.026624068157614485
Kazunari Ninomiya,1,0.026624068157614485
Keanu Reeves,1,0.026624068157614485
Keegan Connor Tracy,1,0.026624068157614485
Keeley Hawes,1,0.026624068157614485
Keenen Ivory Wayans,1,0.026624068157614485
Keith Allen,1,0.026624068157614485
Kelli Garner,2,0.05324813631522897
Kelly Brook,1,0.026624068157614485
Kelly Clarkson,1,0.026624068157614485
Kelly Jo Minter,1,0.026624068157614485
Kelly Macdonald,2,0.05324813631522897
Kelly Preston,5,0.13312034078807242
Kelsey Grammer,3,0.07987220447284345
Ken Bevel,1,0.026624068157614485
Ken Davitian,1,0.026624068157614485
Ken Foree,1,0.026624068157614485
Ken Leung,1,0.026624068157614485
Ken Marino,3,0.07987220447284345
Ken Takakura,1,0.026624068157614485
Kenan Thompson,4,0.10649627263045794
Kendrick Cross,1,0.026624068157614485
Kenneth Cranham,1,0.026624068157614485
Kenneth Nkosi,1,0.026624068157614485
Kenneth Williams,1,0.026624068157614485
Kenny Baker,1,0.026624068157614485
Keram Malicki-Sánchez,1,0.026624068157614485
Kerr Smith,1,0.026624068157614485
Kerry Condon,1,0.026624068157614485
Kevin Chamberlin,2,0.05324813631522897
Kevin Clash,1,0.026624068157614485
Kevin Connolly,3,0.07987220447284345
Kevin Corrigan,1,0.026624068157614485
Kevin Dillon,2,0.05324813631522897
Kevin Dunn,2,0.05324813631522897
Kevin Grevioux,3,0.07987220447284345
Kevin J. O'Connor,1,0.026624068157614485
Kevin McCarthy,1,0.026624068157614485
Kevin McNally,4,0.10649627263045794
Kevin Michael Richardson,1,0.026624068157614485
Kevin Nealon,2,0.05324813631522897
Kevin Pollak,1,0.026624068157614485
Kevin Rankin,1,0.026624068157614485
Kevin Sussman,1,0.026624068157614485
Kevin Tighe,1,0.026624068157614485
Kevin Zegers,3,0.07987220447284345
Khamani Griffin,1,0.026624068157614485
Khandi Alexander,1,0.026624068157614485
Khulan Chuluun,1,0.026624068157614485
Kick Gurry,1,0.026624068157614485
Kieran Culkin,3,0.07987220447284345
Kieu Chinh,1,0.026624068157614485
Kim Darby,1,0.026624068157614485
Kim Dickens,2,0.05324813631522897
Kim Shaw,2,0.05324813631522897
Kim Thomson,1,0.026624068157614485
Kimberly Elise,2,0.05324813631522897
Kimberly J. Brown,1,0.026624068157614485
Kimberly Williams-Paisley,1,0.026624068157614485
Kip Pardue,1,0.026624068157614485
Kiran Shah,1,0.026624068157614485
Kirby Bliss Blanton,1,0.026624068157614485
Kirby Heyborne,1,0.026624068157614485
Kirk Baltz,1,0.026624068157614485
Kirsten Dunst,7,0.1863684771033014
Kirstie Alley,2,0.05324813631522897
Klaus Kinski,1,0.026624068157614485
Klaus Maria Brandauer,2,0.05324813631522897
Kodi Smit-McPhee,1,0.026624068157614485
Kostja Ullmann,1,0.026624068157614485
Kristen Stewart,5,0.13312034078807242
Kristin Davis,2,0.05324813631522897
Kristin Scott Thomas,5,0.13312034078807242
Krysta Rodriguez,1,0.026624068157614485
Kuno Becker,2,0.05324813631522897
Kurt Fuller,3,0.07987220447284345
Kurtwood Smith,3,0.07987220447284345
Kyla Pratt,1,0.026624068157614485
Kyle Schmid,2,0.05324813631522897
Kylie Minogue,2,0.05324813631522897
Kyra Nichols,1,0.026624068157614485
Kyra Sedgwick,2,0.05324813631522897
LL Cool J,2,0.05324813631522897
La'Princess Jackson,1,0.026624068157614485
Lance Gross,1,0.026624068157614485
Lane Smith,1,0.026624068157614485
Lara Flynn Boyle,2,0.05324813631522897
Lara Pulver,1,0.026624068157614485
Larenz Tate,1,0.026624068157614485
Larry David,1,0.026624068157614485
Larry Drake,1,0.026624068157614485
Larry Hankin,1,0.026624068157614485
Larry Joe Campbell,1,0.026624068157614485
Larry Miller,2,0.05324813631522897
Larry the Cable Guy,1,0.026624068157614485
Laura Harring,2,0.05324813631522897
Laura San Giacomo,1,0.026624068157614485
Laura Spencer,1,0.026624068157614485
Laurel Holloman,2,0.05324813631522897
Lauren Ambrose,1,0.026624068157614485
Lauren Cohan,1,0.026624068157614485
Lauren German,3,0.07987220447284345
Lauren Holly,1,0.026624068157614485
Laurence Olivier,1,0.026624068157614485
Laz Alonso,2,0.05324813631522897
LeVar Burton,1,0.026624068157614485
Lea Thompson,2,0.05324813631522897
Leah Remini,1,0.026624068157614485
Lee Arenberg,1,0.026624068157614485
Lee Evans,1,0.026624068157614485
Lee Ingleby,1,0.026624068157614485
Lee Majors,1,0.026624068157614485
Leighton Meester,1,0.026624068157614485
Leila Hatami,1,0.026624068157614485
Lela Rochon,1,0.026624068157614485
Lena Dunham,1,0.026624068157614485
Lena Olin,2,0.05324813631522897
Lenny Venito,1,0.026624068157614485
Leo Howard,1,0.026624068157614485
Leon,2,0.05324813631522897
Leonard Nimoy,1,0.026624068157614485
Leonard Roberts,1,0.026624068157614485
Leonardo DiCaprio,1,0.026624068157614485
Leonor Varela,1,0.026624068157614485
Leonor Watling,1,0.026624068157614485
Lesley Ann Warren,1,0.026624068157614485
Leslie Bibb,4,0.10649627263045794
Leslie Caron,1,0.026624068157614485
Leslie Jordan,1,0.026624068157614485
Lester Speight,1,0.026624068157614485
Leven Rambin,1,0.026624068157614485
Lew Temple,1,0.026624068157614485
Liam Aiken,1,0.026624068157614485
Liam James,2,0.05324813631522897
Liam Neeson,5,0.13312034078807242
Lili Taylor,7,0.1863684771033014
Lillian Adams,1,0.026624068157614485
Lillian Gish,1,0.026624068157614485
Lily Cole,1,0.026624068157614485
Lily Rabe,1,0.026624068157614485
Lily Tomlin,2,0.05324813631522897
Lin Shaye,8,0.21299254526091588
Linda Blair,1,0.026624068157614485
Linda Cardellini,4,0.10649627263045794
Linda Fiorentino,1,0.026624068157614485
Linda Kozlowski,2,0.05324813631522897
Lindsay Duncan,1,0.026624068157614485
Lindsay Price,1,0.026624068157614485
Lindsay Sloane,2,0.05324813631522897
Lindy Booth,1,0.026624068157614485
Lisa Ann Walter,2,0.05324813631522897
Lisa Edelstein,2,0.05324813631522897
LisaRaye McCoy,1,0.026624068157614485
Liza Minnelli,1,0.026624068157614485
Lizzie Brocheré,1,0.026624068157614485
Lloyd Avery II,1,0.026624068157614485
Lloyd Bridges,1,0.026624068157614485
Lloyd Kaufman,1,0.026624068157614485
Lobo Sebastian,1,0.026624068157614485
Lochlyn Munro,1,0.026624068157614485
Logan Lerman,4,0.10649627263045794
Lois Chiles,1,0.026624068157614485
Lois Maxwell,1,0.026624068157614485
Lois Smith,1,0.026624068157614485
Lola Dueñas,1,0.026624068157614485
Lola Glaudini,1,0.026624068157614485
Lorelei Linklater,1,0.026624068157614485
Loretta Devine,6,0.1597444089456869
Lori Petty,2,0.05324813631522897
Lou Adler,1,0.026624068157614485
Lou Perryman,1,0.026624068157614485
Lou Saliba,1,0.026624068157614485
Lou Taylor Pucci,2,0.05324813631522897
Louis Herthum,1,0.026624068157614485
Louis Lombardi,1,0.026624068157614485
Louis Mandylor,2,0.05324813631522897
Louise Fletcher,1,0.026624068157614485
Lucas Bryant,1,0.026624068157614485
Lucy,2,0.05324813631522897
Lucy Gordon,1,0.026624068157614485
Ludger Pistor,1,0.026624068157614485
Ludivine Sagnier,1,0.026624068157614485
Luigi Pistilli,1,0.026624068157614485
Lukas Haas,1,0.026624068157614485
Luke Benward,1,0.026624068157614485
Luke Bracey,1,0.026624068157614485
Luke Grimes,2,0.05324813631522897
Luke Kirby,1,0.026624068157614485
Luke Newberry,2,0.05324813631522897
Luke Treadaway,1,0.026624068157614485
Lupe Ontiveros,1,0.026624068157614485
Lynn Cohen,2,0.05324813631522897
Lynn Hung,1,0.026624068157614485
Lynn Redgrave,1,0.026624068157614485
Lynn Whitfield,2,0.05324813631522897
Lynne Thigpen,1,0.026624068157614485
M.C. Gainey,2,0.05324813631522897
Mackenzie Crook,2,0.05324813631522897
Madeline Carroll,1,0.026624068157614485
Madeline Kahn,1,0.026624068157614485
Madison Davenport,2,0.05324813631522897
Magda Szubanski,1,0.026624068157614485
Maggie Siff,1,0.026624068157614485
Maia Morgenstern,1,0.026624068157614485
Maile Flanagan,1,0.026624068157614485
Mako,6,0.1597444089456869
Malcolm Goodwin,1,0.026624068157614485
Mandy Gonzalez,1,0.026624068157614485
Mara Wilson,1,0.026624068157614485
Marc Anthony,1,0.026624068157614485
Marc Blucas,4,0.10649627263045794
Marcia DeBonis,1,0.026624068157614485
Marco St. John,1,0.026624068157614485
Marcus Chong,1,0.026624068157614485
Mare Winningham,1,0.026624068157614485
Marg Helgenberger,2,0.05324813631522897
Margarita Levieva,1,0.026624068157614485
Margo Harshman,1,0.026624068157614485
Margot Kidder,2,0.05324813631522897
Mari Koda,1,0.026624068157614485
Maria Conchita Alonso,1,0.026624068157614485
Maria Dizzia,1,0.026624068157614485
Maria Grazia Cucinotta,1,0.026624068157614485
Marian Seldes,2,0.05324813631522897
Maribel Verdú,1,0.026624068157614485
Marie Avgeropoulos,1,0.026624068157614485
Mariel Hemingway,1,0.026624068157614485
Marilyn Norry,1,0.026624068157614485
Marin Hinkle,1,0.026624068157614485
Mario Van Peebles,2,0.05324813631522897
Marisa Coughlan,1,0.026624068157614485
Mark Addy,5,0.13312034078807242
Mark Bazeley,1,0.026624068157614485
Mark Christopher Lawrence,1,0.026624068157614485
Mark Duplass,3,0.07987220447284345
Mark Gatiss,1,0.026624068157614485
Mark Margolis,5,0.13312034078807242
Mark Moses,1,0.026624068157614485
Mark Rendall,1,0.026624068157614485
Mark Rylance,2,0.05324813631522897
Mark Valley,1,0.026624068157614485
Mark Webber,3,0.07987220447284345
Markéta Irglová,1,0.026624068157614485
Marley Shelton,1,0.026624068157614485
Marlon Brando,5,0.13312034078807242
Marques Houston,1,0.026624068157614485
Marsha Thomason,1,0.026624068157614485
Marshall Allman,1,0.026624068157614485
Martin Clunes,1,0.026624068157614485
Martin Donovan,2,0.05324813631522897
Martin Henderson,2,0.05324813631522897
Martin Landau,2,0.05324813631522897
Martin Scorsese,1,0.026624068157614485
Martin Semmelrogge,1,0.026624068157614485
Martin Short,3,0.07987220447284345
Martin Starr,1,0.026624068157614485
Marv Albert,1,0.026624068157614485
Mary Elizabeth Mastrantonio,1,0.026624068157614485
Mary J. Blige,2,0.05324813631522897
Mary Lynn Rajskub,4,0.10649627263045794
Mary McCormack,1,0.026624068157614485
Mary McDonnell,1,0.026624068157614485
Mary Tyler Moore,1,0.026624068157614485
Mary-Kate Olsen,1,0.026624068157614485
María Valverde,2,0.05324813631522897
Masi Oka,1,0.026624068157614485
Mason Lee,1,0.026624068157614485
Master P,1,0.026624068157614485
Matheus Nachtergaele,1,0.026624068157614485
Mathieu Amalric,1,0.026624068157614485
Mathieu Kassovitz,2,0.05324813631522897
Matt Berry,1,0.026624068157614485
Matt Damon,6,0.1597444089456869
Matt Frewer,1,0.026624068157614485
Matt Gerald,1,0.026624068157614485
Matt Jones,3,0.07987220447284345
Matt Long,2,0.05324813631522897
Matt Lucas,1,0.026624068157614485
Matt Malloy,2,0.05324813631522897
Matt McCoy,1,0.026624068157614485
Matt Prokop,1,0.026624068157614485
Matt Ross,2,0.05324813631522897
Matt Servitto,1,0.026624068157614485
Matthew Broderick,2,0.05324813631522897
Matthew Daddario,1,0.026624068157614485
Matthew McConaughey,3,0.07987220447284345
Matthew McGrory,1,0.026624068157614485
Matthew Perry,2,0.05324813631522897
Maude Apatow,1,0.026624068157614485
Maura Tierney,3,0.07987220447284345
Maurice LaMarche,2,0.05324813631522897
