actor_3_name,actor_3_name,proportion
Ayush Mahesh Khedekar,1,0.026624068157614485
Azura Skye,1,0.026624068157614485
B.J. Novak,3,0.07987220447284345
Bai Ling,2,0.05324813631522897
Bailee Madison,2,0.05324813631522897
Barbara Bach,1,0.026624068157614485
Barbara Billingsley,1,0.026624068157614485
Barbara Carrera,1,0.026624068157614485
Barry Corbin,1,0.026624068157614485
Barry Shabaka Henley,2,0.05324813631522897
Beau Bridges,2,0.05324813631522897
Bebe Neuwirth,1,0.026624068157614485
Behrouz Vossoughi,1,0.026624068157614485
Ben Chaplin,3,0.07987220447284345
Ben Falcone,2,0.05324813631522897
Ben Mendelsohn,7,0.1863684771033014
Ben Miller,1,0.026624068157614485
Ben Platt,1,0.026624068157614485
Ben Schwartz,1,0.026624068157614485
Ben Stein,1,0.026624068157614485
Benedict Cumberbatch,1,0.026624068157614485
Benedict Wong,2,0.05324813631522897
Benjamin Fletcher,1,0.026624068157614485
Benjamin Walker,1,0.026624068157614485
Benno Fürmann,1,0.026624068157614485
Bernadette Peters,1,0.026624068157614485
Bernard Hill,3,0.07987220447284345
Beth Broderick,1,0.026624068157614485
Beth Grant,4,0.10649627263045794
Betsy Russell,1,0.026624068157614485
Betty Hutton,1,0.026624068157614485
Beverly D'Angelo,3,0.07987220447284345
Bianca Kajlich,1,0.026624068157614485
Bill Clinton,2,0.05324813631522897
Bill Cobbs,3,0.07987220447284345
Bill Erwin,1,0.026624068157614485
Bill Fagerbakke,1,0.026624068157614485
Bill Hunter,1,0.026624068157614485
Bill Irwin,1,0.026624068157614485
Bill Johnson,1,0.026624068157614485
Bill Melendez,1,0.026624068157614485
Bill Murray,2,0.05324813631522897
Bill Nunn,3,0.07987220447284345
Billie Burke,1,0.026624068157614485
Billie Whitelaw,1,0.026624068157614485
Billy Aaron Brown,1,0.026624068157614485
Billy Barty,1,0.026624068157614485
Billy Boyd,2,0.05324813631522897
Billy Campbell,1,0.026624068157614485
Billy Crudup,4,0.10649627263045794
Bingbing Li,1,0.026624068157614485
Björk,1,0.026624068157614485
Blair Underwood,4,0.10649627263045794
Blake Lindsley,1,0.026624068157614485
Bob Balaban,4,0.10649627263045794
Bob Clendenin,1,0.026624068157614485
Bob Eubanks,1,0.026624068157614485
Bob Gunton,4,0.10649627263045794
Bob Hoskins,2,0.05324813631522897
Bob Newhart,1,0.026624068157614485
Bob Peck,1,0.026624068157614485
Bob Ross,1,0.026624068157614485
Bobb'e J. Thompson,3,0.07987220447284345
Bobby Block,1,0.026624068157614485
Bobby Coleman,1,0.026624068157614485
Bokeem Woodbine,2,0.05324813631522897
Bolaji Badejo,1,0.026624068157614485
Bonnie Henna,1,0.026624068157614485
Bonnie Hunt,4,0.10649627263045794
Bonnie Somerville,1,0.026624068157614485
Bonz Malone,1,0.026624068157614485
Boris Kodjoe,2,0.05324813631522897
Boyd Banks,1,0.026624068157614485
Boyd Holbrook,1,0.026624068157614485
Boys II Men,1,0.026624068157614485
Brad Garrett,1,0.026624068157614485
Brad Leland,1,0.026624068157614485
Brad Pitt,2,0.05324813631522897
Brad Renfro,1,0.026624068157614485
Brad William Henke,1,0.026624068157614485
Bradley Cooper,3,0.07987220447284345
Bradley Whitford,1,0.026624068157614485
Brady Corbet,2,0.05324813631522897
Brandon Molale,1,0.026624068157614485
Brandon T. Jackson,2,0.05324813631522897
Branko Djuric,1,0.026624068157614485
Bree Turner,1,0.026624068157614485
Brenda Blethyn,2,0.05324813631522897
Brenda Strong,2,0.05324813631522897
Brenda Vaccaro,1,0.026624068157614485
Brendan Coyle,1,0.026624068157614485
Brendan Sexton III,1,0.026624068157614485
Brent Anderson,1,0.026624068157614485
Brent David Fraser,1,0.026624068157614485
Brett Cullen,2,0.05324813631522897
Brian Blessed,3,0.07987220447284345
Brian Dennehy,2,0.05324813631522897
Brian Dietzen,1,0.026624068157614485
Brian Doyle-Murray,2,0.05324813631522897
Brian Geraghty,4,0.10649627263045794
Brian Johnson,1,0.026624068157614485
Brian Keith,1,0.026624068157614485
Brian McNamara,1,0.026624068157614485
Brian O'Halloran,1,0.026624068157614485
Brian Steele,2,0.05324813631522897
Brian Stepanek,1,0.026624068157614485
Brian Van Holt,2,0.05324813631522897
Brian d'Arcy James,1,0.026624068157614485
Bridget Fonda,2,0.05324813631522897
Bridgette Wilson-Sampras,3,0.07987220447284345
Brion James,1,0.026624068157614485
Brittany Daniel,2,0.05324813631522897
Brittney Powell,1,0.026624068157614485
Brooke Bundy,1,0.026624068157614485
Brooke Smith,2,0.05324813631522897
Bruce Altman,1,0.026624068157614485
Bruce Campbell,1,0.026624068157614485
Bruce Davison,3,0.07987220447284345
Bruce Dern,1,0.026624068157614485
Bruce Goodchild,1,0.026624068157614485
Bruce Green,1,0.026624068157614485
Bruce Greenwood,1,0.026624068157614485
Bruce McGill,6,0.1597444089456869
Bruce Newbold,1,0.026624068157614485
Bruce Payne,1,0.026624068157614485
Bruce Spence,2,0.05324813631522897
Bruce Thomas,1,0.026624068157614485
Bruce Willis,1,0.026624068157614485
Bruno Kirby,1,0.026624068157614485
Bryan Brown,1,0.026624068157614485
Bryan Callen,2,0.05324813631522897
Bryce Dallas Howard,1,0.026624068157614485
Burghart Klaußner,1,0.026624068157614485
Burt Young,1,0.026624068157614485
Bálint Péntek,1,0.026624068157614485
Bárbara Goenaga,1,0.026624068157614485
Béatrice Bonifassi,1,0.026624068157614485
Bérénice Bejo,1,0.026624068157614485
CCH Pounder,1,0.026624068157614485
Caitlyn Jenner,1,0.026624068157614485
Callum Rennie,3,0.07987220447284345
Cameron Boyce,1,0.026624068157614485
Cameron Bright,1,0.026624068157614485
Campbell Scott,2,0.05324813631522897
Candace Kroslak,1,0.026624068157614485
Candice Bergen,1,0.026624068157614485
Cara Horgan,1,0.026624068157614485
Cara Seymour,1,0.026624068157614485
Carel Struycken,1,0.026624068157614485
Carl Weathers,3,0.07987220447284345
Carla Gallo,1,0.026624068157614485
Carlease Burke,1,0.026624068157614485
Carlo Cecchi,1,0.026624068157614485
Carlos Alazraqui,1,0.026624068157614485
Carly Schroeder,1,0.026624068157614485
Carmen Ejogo,2,0.05324813631522897
Carmen Electra,1,0.026624068157614485
Carmine Giovinazzo,1,0.026624068157614485
Carol Kane,1,0.026624068157614485
Carol Sutton,1,0.026624068157614485
Caroline Goodall,1,0.026624068157614485
Caroll Spinney,1,0.026624068157614485
Carolyn Hennesy,1,0.026624068157614485
Carrie Preston,3,0.07987220447284345
Cas Anvar,2,0.05324813631522897
Casey Gooden,1,0.026624068157614485
Casey Siemaszko,1,0.026624068157614485
Casper Crump,2,0.05324813631522897
Cat Ly,1,0.026624068157614485
Catalina Sandino Moreno,2,0.05324813631522897
Catherine Dent,1,0.026624068157614485
Catherine Lambert,1,0.026624068157614485
Catherine McCormack,3,0.07987220447284345
Catherine O'Hara,4,0.10649627263045794
Catherine Parks,1,0.026624068157614485
Cathryn de Prume,1,0.026624068157614485
Cathy Moriarty,1,0.026624068157614485
Cecelia Antoinette,1,0.026624068157614485
Cedric the Entertainer,5,0.13312034078807242
Celia Imrie,3,0.07987220447284345
Celia Weston,2,0.05324813631522897
Celina Beach,1,0.026624068157614485
Celina Jade,1,0.026624068157614485
Chad L. Coleman,1,0.026624068157614485
Chad Lindberg,1,0.026624068157614485
Chad Lowe,1,0.026624068157614485
Chandler Canterbury,2,0.05324813631522897
Charice,1,0.026624068157614485
Charles Baker,1,0.026624068157614485
Charles Keating,1,0.026624068157614485
Charles King,1,0.026624068157614485
Charles Martin Smith,1,0.026624068157614485
Charles Martinet,1,0.026624068157614485
Charles Mesure,1,0.026624068157614485
Charles S. Dutton,3,0.07987220447284345
Charlie Hunnam,1,0.026624068157614485
Charlie Korsmo,1,0.026624068157614485
Charlie Murphy,1,0.026624068157614485
Charlie Talbert,1,0.026624068157614485
Charlize Theron,3,0.07987220447284345
Charlotte Lewis,1,0.026624068157614485
Charlotte Rampling,3,0.07987220447284345
Charlotte Sullivan,2,0.05324813631522897
Charlyne Yi,1,0.026624068157614485
Chase Ellison,1,0.026624068157614485
Cheech Marin,3,0.07987220447284345
Chelan Simmons,1,0.026624068157614485
Chelcie Ross,2,0.05324813631522897
Chelsea Bond,1,0.026624068157614485
Chelsea Handler,1,0.026624068157614485
Cheri Oteri,1,0.026624068157614485
Cherry Jones,1,0.026624068157614485
Cheryl Hines,1,0.026624068157614485
Cheryl Penland,1,0.026624068157614485
Chester,1,0.026624068157614485
Chi McBride,2,0.05324813631522897
Chi Muoi Lo,1,0.026624068157614485
Chiaki Kuriyama,1,0.026624068157614485
China Chow,1,0.026624068157614485
Chris Andrew Ciulla,1,0.026624068157614485
Chris Barrie,1,0.026624068157614485
Chris Bauer,2,0.05324813631522897
Chris Elliott,2,0.05324813631522897
Chris Ellis,1,0.026624068157614485
Chris Evans,1,0.026624068157614485
Chris Gauthier,1,0.026624068157614485
Chris Kattan,1,0.026624068157614485
Chris Klein,2,0.05324813631522897
Chris Lowell,1,0.026624068157614485
Chris Mulkey,3,0.07987220447284345
Chris Penn,4,0.10649627263045794
Chris Pontius,2,0.05324813631522897
Chris Weitz,1,0.026624068157614485
Chris Young,1,0.026624068157614485
Chris Zylka,1,0.026624068157614485
Christa B. Allen,1,0.026624068157614485
Christian Berkel,3,0.07987220447284345
Christian Campbell,1,0.026624068157614485
Christiana Leucas,1,0.026624068157614485
Christina Chambers,1,0.026624068157614485
Christina Cox,1,0.026624068157614485
Christina Milian,1,0.026624068157614485
Christina Vidal,1,0.026624068157614485
Christine Cavanaugh,1,0.026624068157614485
Christine Lakin,2,0.05324813631522897
Christoph Waltz,1,0.026624068157614485
Christopher B. Duncan,1,0.026624068157614485
Christopher Evan Welch,2,0.05324813631522897
Christopher James Baker,1,0.026624068157614485
Christopher Lambert,1,0.026624068157614485
Christopher Lee,1,0.026624068157614485
Christopher Nicholas Smith,1,0.026624068157614485
Christopher Rich,1,0.026624068157614485
Christopher Schmidt,1,0.026624068157614485
Chrystale Wilson,1,0.026624068157614485
Clare Higgins,1,0.026624068157614485
Clare Kramer,1,0.026624068157614485
Clarence Williams III,3,0.07987220447284345
Clarke Peters,1,0.026624068157614485
Claudia Ferri,1,0.026624068157614485
Clayton Rohner,1,0.026624068157614485
Clea DuVall,3,0.07987220447284345
Clemens Schick,1,0.026624068157614485
Cliff Edwards,1,0.026624068157614485
Clifton Collins Jr.,6,0.1597444089456869
Clifton James,1,0.026624068157614485
Clifton Powell,1,0.026624068157614485
Clint Howard,1,0.026624068157614485
Clive Revill,1,0.026624068157614485
Clive Russell,2,0.05324813631522897
Clyde Kusatsu,1,0.026624068157614485
Cody Linley,1,0.026624068157614485
Cole Hauser,3,0.07987220447284345
Colette Divine,1,0.026624068157614485
Colin Salmon,2,0.05324813631522897
Colin Stinton,1,0.026624068157614485
Colleen Haskell,1,0.026624068157614485
Collette Wolfe,2,0.05324813631522897
Collin Kahey,1,0.026624068157614485
Collins Pennie,1,0.026624068157614485
Colm Feore,2,0.05324813631522897
Common,4,0.10649627263045794
Conchata Ferrell,3,0.07987220447284345
Conleth Hill,1,0.026624068157614485
Connie Nielsen,1,0.026624068157614485
Conrad Goode,1,0.026624068157614485
Conrad Vernon,1,0.026624068157614485
Consuelo Gómez,1,0.026624068157614485
Corbin Bleu,1,0.026624068157614485
Corey Johnson,1,0.026624068157614485
Cornel Wilde,1,0.026624068157614485
Courtney B. Vance,2,0.05324813631522897
Courtney Gains,1,0.026624068157614485
Courtney Love,1,0.026624068157614485
Craig Conway,1,0.026624068157614485
Craig Dougherty,1,0.026624068157614485
Craig Ferguson,1,0.026624068157614485
Craig Hall,1,0.026624068157614485
Craig T. Nelson,6,0.1597444089456869
Cree Summer,2,0.05324813631522897
Cristián de la Fuente,1,0.026624068157614485
Crystal Lowe,3,0.07987220447284345
Cynthia Barrett,1,0.026624068157614485
Cynthia Nixon,1,0.026624068157614485
Cynthia Stevenson,1,0.026624068157614485
Cynthia Watros,1,0.026624068157614485
Cyril Raffaelli,1,0.026624068157614485
Cécile De France,3,0.07987220447284345
D. David Morin,1,0.026624068157614485
D.B. Sweeney,1,0.026624068157614485
DJ Pooh,1,0.026624068157614485
DMX,1,0.026624068157614485
Dabney Coleman,1,0.026624068157614485
Dagmara Dominczyk,2,0.05324813631522897
Daisy Betts,1,0.026624068157614485
Dal-su Oh,1,0.026624068157614485
Dalip Singh,1,0.026624068157614485
Dallas Roberts,1,0.026624068157614485
Damian Jewan Lee,1,0.026624068157614485
Damián Alcázar,1,0.026624068157614485
Damián Delgado,1,0.026624068157614485
Dan Bakkedahl,1,0.026624068157614485
Dan Bilzerian,1,0.026624068157614485
Dan Fogler,3,0.07987220447284345
Dan Futterman,1,0.026624068157614485
Dan Hedaya,2,0.05324813631522897
Dana Andrews,1,0.026624068157614485
Dana Hanna,1,0.026624068157614485
Dana Ivey,3,0.07987220447284345
Dane Cook,1,0.026624068157614485
Dania Ramirez,1,0.026624068157614485
Daniel Cudmore,1,0.026624068157614485
Daniel Franzese,1,0.026624068157614485
Daniel Kaluuya,1,0.026624068157614485
Daniel Lapaine,1,0.026624068157614485
Daniel Mays,4,0.10649627263045794
Daniel Rindress-Kay,1,0.026624068157614485
Daniel Travis,1,0.026624068157614485
Daniel Wu,1,0.026624068157614485
Daniel von Bargen,4,0.10649627263045794
Danielle Darrieux,1,0.026624068157614485
Danielle von Zerneck,1,0.026624068157614485
Danny Aiello,1,0.026624068157614485
Danny Dyer,1,0.026624068157614485
Danny Huston,3,0.07987220447284345
Danny Masterson,1,0.026624068157614485
Danny Rhodes,1,0.026624068157614485
Danny Sapani,1,0.026624068157614485
Danny Webb,1,0.026624068157614485
Danny Woodburn,3,0.07987220447284345
Dany Verissimo-Petit,1,0.026624068157614485
Daren Kagasoff,1,0.026624068157614485
Darlene Love,1,0.026624068157614485
Darren Boyd,1,0.026624068157614485
Darren Healy,1,0.026624068157614485
Darwin Shaw,1,0.026624068157614485
Daryl Sabara,2,0.05324813631522897
Dash Mihok,3,0.07987220447284345
Dato Bakhtadze,1,0.026624068157614485
Dave Allen,2,0.05324813631522897
Dave Annable,1,0.026624068157614485
Dave Chappelle,3,0.07987220447284345
Dave Foley,1,0.026624068157614485
David A Cole,1,0.026624068157614485
David Alan Grier,1,0.026624068157614485
David Arquette,3,0.07987220447284345
David Backus,1,0.026624068157614485
David Belle,1,0.026624068157614485
David Carradine,1,0.026624068157614485
David Clennon,2,0.05324813631522897
David Costabile,2,0.05324813631522897
David Eigenberg,1,0.026624068157614485
David Gallagher,1,0.026624068157614485
David Gulpilil,1,0.026624068157614485
David Harbour,1,0.026624068157614485
David Herman,1,0.026624068157614485
David Heyman,1,0.026624068157614485
David Hyde Pierce,1,0.026624068157614485
David Keith,3,0.07987220447284345
David Kelly,2,0.05324813631522897
David Margulies,1,0.026624068157614485
David Moscow,1,0.026624068157614485
David Ogden Stiers,2,0.05324813631522897
David Oyelowo,2,0.05324813631522897
David Patrick Kelly,3,0.07987220447284345
David Paymer,2,0.05324813631522897
David Proval,1,0.026624068157614485
David Ramsey,1,0.026624068157614485
David Schneider,1,0.026624068157614485
David Suchet,1,0.026624068157614485
David Thewlis,1,0.026624068157614485
David Thornton,2,0.05324813631522897
David Threlfall,1,0.026624068157614485
David Walton,2,0.05324813631522897
David Zayas,1,0.026624068157614485
Dayna Devon,1,0.026624068157614485
Dayo Okeniyi,1,0.026624068157614485
DeVaughn Nixon,1,0.026624068157614485
DeWayne Warren,1,0.026624068157614485
Dean Andrews,1,0.026624068157614485
Dean Stockwell,1,0.026624068157614485
Debbie Harry,1,0.026624068157614485
Debbie Reynolds,1,0.026624068157614485
Debi Mazar,4,0.10649627263045794
Deborah Kara Unger,2,0.05324813631522897
Deborah Mailman,1,0.026624068157614485
Debra Messing,2,0.05324813631522897
Debra Monk,1,0.026624068157614485
Debra Winger,1,0.026624068157614485
Debrianna Mansini,1,0.026624068157614485
Dee Bradley Baker,1,0.026624068157614485
Dee Wallace,2,0.05324813631522897
Dell Yount,1,0.026624068157614485
Della Reese,2,0.05324813631522897
Delphine Chanéac,1,0.026624068157614485
Delroy Lindo,4,0.10649627263045794
Demetri Martin,1,0.026624068157614485
Demi Moore,1,0.026624068157614485
Demián Bichir,1,0.026624068157614485
Dendrie Taylor,1,0.026624068157614485
Denholm Elliott,1,0.026624068157614485
Denis Leary,2,0.05324813631522897
Denis O'Hare,4,0.10649627263045794
Denise Crosby,1,0.026624068157614485
Dennis Burkley,1,0.026624068157614485
Dennis Quaid,1,0.026624068157614485
Denny Kirkwood,1,0.026624068157614485
Derek Graf,1,0.026624068157614485
Derek Jacobi,2,0.05324813631522897
Derek Jeter,1,0.026624068157614485
Derek Luke,2,0.05324813631522897
Derek Mears,2,0.05324813631522897
Dermot Crowley,1,0.026624068157614485
Desmond Llewelyn,5,0.13312034078807242
Devin Ratray,1,0.026624068157614485
Dexter Fletcher,2,0.05324813631522897
Diahann Carroll,2,0.05324813631522897
Diana Maria Riva,1,0.026624068157614485
Dianne Wiest,1,0.026624068157614485
Dichen Lachman,1,0.026624068157614485
Diedrich Bader,1,0.026624068157614485
Dillon Casey,1,0.026624068157614485
Dinah Manoff,1,0.026624068157614485
Dinesh D'Souza,1,0.026624068157614485
Djimon Hounsou,4,0.10649627263045794
Dom DeLuise,1,0.026624068157614485
Dominic Monaghan,1,0.026624068157614485
Dominick Brascia,1,0.026624068157614485
Dominik Castell,1,0.026624068157614485
Dominik García-Lorido,1,0.026624068157614485
Dominique McElligott,1,0.026624068157614485
Don Cheadle,1,0.026624068157614485
Don Johnson,1,0.026624068157614485
Don McKellar,1,0.026624068157614485
Don McManus,1,0.026624068157614485
Don Rickles,1,0.026624068157614485
Don Stark,1,0.026624068157614485
Donald Glover,1,0.026624068157614485
Donald Sumpter,1,0.026624068157614485
Dong-gun Jang,1,0.026624068157614485
Donny Alamsyah,1,0.026624068157614485
Dorian Missick,2,0.05324813631522897
Dorothy Lamour,1,0.026624068157614485
Dorothy Lyman,1,0.026624068157614485
Doug Cockle,1,0.026624068157614485
Douglas Smith,1,0.026624068157614485
Dougray Scott,1,0.026624068157614485
Drake,1,0.026624068157614485
Dree Hemingway,1,0.026624068157614485
Drew Powell,1,0.026624068157614485
Dustin Milligan,1,0.026624068157614485
Dwayne Johnson,1,0.026624068157614485
Dwight Henry,1,0.026624068157614485
Dwight Yoakam,1,0.026624068157614485
Dyan Cannon,1,0.026624068157614485
Dylan Baker,1,0.026624068157614485
Dylan Kussman,1,0.026624068157614485
Dylan Minnette,1,0.026624068157614485
Dylan Moran,2,0.05324813631522897
Dylan Schombing,1,0.026624068157614485
Dylan Walsh,1,0.026624068157614485
Eamonn Walker,1,0.026624068157614485
Ebon Moss-Bachrach,1,0.026624068157614485
Ed Begley Jr.,2,0.05324813631522897
Ed Lauter,1,0.026624068157614485
Ed Stoppard,1,0.026624068157614485
Eddie Baroo,1,0.026624068157614485
Eddie Cibrian,2,0.05324813631522897
Eddie Deezen,1,0.026624068157614485
Eddie Izzard,2,0.05324813631522897
Eddie Jemison,2,0.05324813631522897
Eddie Kaye Thomas,2,0.05324813631522897
Eddie Marsan,3,0.07987220447284345
Eddie Redmayne,1,0.026624068157614485
Eddie Rouse,1,0.026624068157614485
Eddie Spears,1,0.026624068157614485
Eden Riegel,1,0.026624068157614485
Edgar Arreola,1,0.026624068157614485
Edgar Buchanan,1,0.026624068157614485
Edgar Ramírez,2,0.05324813631522897
Edi Gathegi,2,0.05324813631522897
Edie Falco,1,0.026624068157614485
Edith Massey,1,0.026624068157614485
Eduardo Verástegui,2,0.05324813631522897
Edward Fox,1,0.026624068157614485
Eion Bailey,1,0.026624068157614485
Elaine Hendrix,1,0.026624068157614485
Elaine Stritch,3,0.07987220447284345
